date,vehicle_id,model,configuration,region,demo_type,customer_segment,converted,cycle_time_hrs,utilization_rate,revenue_generated,customer_satisfaction,mileage_driven
2026-05-05,FLT0280,Model S,Plaid,West Coast,Corporate Demo,Government,1,0.7,0.565,78011.95,3.9,19.5
2026-05-05,FLT0097,Model Y,Performance,East Coast,VIP Demo,Fleet,0,1.77,0.701,0.0,3.5,36.0
2026-05-05,FLT0446,Model S,Standard Range,Southeast,Test Drive,Dealer,0,2.02,0.933,0.0,3.9,49.4
2026-05-05,FLT0356,Model X,Plaid,Southwest,Corporate Demo,Fleet,1,2.99,0.563,79486.02,4.0,47.9
2026-05-05,FLT0099,Model Y,Plaid,Southwest,VIP Demo,Fleet,1,2.87,0.711,44847.47,4.3,45.0
2026-05-05,FLT0065,Model X,Long Range,East Coast,Dealer Demo,Corporate,1,2.94,0.638,76171.91,5.0,12.8
2026-05-05,FLT0395,Model X,Performance,West Coast,Event Demo,Government,0,2.71,0.744,0.0,4.0,44.7
2026-05-05,FLT0119,Model S,Performance,West Coast,Event Demo,Dealer,0,1.03,0.627,0.0,3.8,18.4
2026-05-05,FLT0088,Model X,Plaid,Southeast,Event Demo,Corporate,0,2.61,0.658,0.0,4.1,33.4
2026-05-05,FLT0467,Model X,Performance,Midwest,VIP Demo,Fleet,0,1.45,0.836,0.0,4.2,47.2
2026-05-05,FLT0020,Model X,Performance,Southeast,Event Demo,Corporate,0,2.05,0.936,0.0,3.8,22.2
2026-05-05,FLT0411,Cybertruck,Standard Range,Midwest,VIP Demo,Corporate,1,0.73,0.92,57911.72,3.6,34.5
2026-05-05,FLT0167,Model S,Long Range,West Coast,Corporate Demo,Individual,0,2.8,0.794,0.0,4.3,47.2
2026-05-05,FLT0158,Model S,Plaid,Midwest,Test Drive,Corporate,0,2.92,0.56,0.0,4.6,16.0
2026-05-06,FLT0467,Model X,Performance,Midwest,Event Demo,Dealer,0,0.55,0.759,0.0,4.3,45.3
2026-05-06,FLT0208,Model X,Plaid,West Coast,VIP Demo,Fleet,0,1.12,0.718,0.0,3.5,42.4
2026-05-06,FLT0166,Model X,Plaid,Midwest,Dealer Demo,Dealer,0,1.67,0.666,0.0,4.5,10.3
2026-05-06,FLT0035,Cybertruck,Standard Range,Southwest,Corporate Demo,Individual,1,1.72,0.683,62933.56,3.9,10.8
2026-05-06,FLT0071,Model Y,Plaid,West Coast,Test Drive,Corporate,1,1.89,0.561,46769.5,4.2,38.1
2026-05-06,FLT0106,Model S,Performance,Midwest,Dealer Demo,Corporate,0,0.9,0.592,0.0,4.9,9.6
2026-05-06,FLT0027,Model S,Long Range,East Coast,Dealer Demo,Dealer,0,2.56,0.813,0.0,4.5,48.1
2026-05-06,FLT0380,Model S,Standard Range,Southeast,Corporate Demo,Corporate,0,1.33,0.621,0.0,3.9,11.3
2026-05-06,FLT0198,Model Y,Long Range,East Coast,Event Demo,Dealer,0,2.04,0.645,0.0,4.4,27.0
2026-05-06,FLT0396,Model 3,Plaid,Southeast,VIP Demo,Fleet,0,1.67,0.568,0.0,4.8,23.2
2026-05-06,FLT0208,Model X,Plaid,West Coast,Corporate Demo,Dealer,0,1.72,0.773,0.0,4.0,27.7
2026-05-06,FLT0271,Model X,Performance,Southwest,Dealer Demo,Dealer,0,1.92,0.62,0.0,4.4,29.2
2026-05-06,FLT0345,Model Y,Plaid,Southwest,Test Drive,Government,0,1.51,0.893,0.0,4.5,46.3
2026-05-06,FLT0388,Model X,Performance,Midwest,VIP Demo,Corporate,0,1.16,0.581,0.0,3.6,22.6
2026-05-06,FLT0106,Model S,Performance,Midwest,Corporate Demo,Fleet,0,0.61,0.658,0.0,3.7,33.0
2026-05-06,FLT0085,Model X,Performance,West Coast,Test Drive,Fleet,0,1.01,0.727,0.0,5.0,35.1
2026-05-06,FLT0312,Model S,Performance,East Coast,VIP Demo,Fleet,1,1.73,0.763,73412.9,4.6,17.3
2026-05-06,FLT0467,Model X,Performance,Midwest,Test Drive,Individual,1,0.82,0.799,83001.82,3.6,32.8
2026-05-06,FLT0317,Model S,Plaid,West Coast,Corporate Demo,Dealer,0,1.67,0.577,0.0,4.7,16.9
2026-05-06,FLT0228,Cybertruck,Performance,Midwest,Corporate Demo,Government,1,2.46,0.677,59830.61,3.8,32.8
2026-05-06,FLT0089,Model 3,Standard Range,East Coast,Event Demo,Individual,0,1.89,0.563,0.0,4.5,15.6
2026-05-06,FLT0181,Model Y,Performance,West Coast,Dealer Demo,Fleet,0,0.69,0.636,0.0,4.4,48.1
2026-05-06,FLT0290,Model Y,Long Range,Southeast,Test Drive,Dealer,0,0.75,0.829,0.0,3.6,25.2
2026-05-06,FLT0432,Model S,Standard Range,West Coast,VIP Demo,Government,1,2.07,0.626,73892.32,4.0,42.2
2026-05-06,FLT0341,Model 3,Plaid,West Coast,Corporate Demo,Corporate,0,0.67,0.617,0.0,4.4,45.6
2026-05-06,FLT0247,Model Y,Standard Range,Midwest,VIP Demo,Government,0,1.02,0.592,0.0,3.9,46.5
2026-05-06,FLT0035,Cybertruck,Standard Range,Southwest,Event Demo,Dealer,0,2.98,0.742,0.0,4.2,18.0
2026-05-06,FLT0313,Model 3,Standard Range,West Coast,Corporate Demo,Government,0,2.39,0.551,0.0,4.3,24.1
2026-05-06,FLT0463,Cybertruck,Standard Range,West Coast,Test Drive,Fleet,0,1.19,0.61,0.0,5.0,17.6
2026-05-06,FLT0217,Cybertruck,Standard Range,Midwest,Event Demo,Corporate,1,1.78,0.817,57199.48,3.9,17.4
2026-05-06,FLT0243,Model S,Performance,Southeast,VIP Demo,Dealer,0,2.41,0.665,0.0,5.0,40.5
2026-05-06,FLT0231,Model Y,Standard Range,Southwest,Event Demo,Government,0,1.04,0.619,0.0,4.4,14.1
2026-05-06,FLT0271,Model X,Performance,Southwest,Test Drive,Corporate,0,2.29,0.849,0.0,3.5,33.9
2026-05-06,FLT0141,Cybertruck,Long Range,Midwest,VIP Demo,Corporate,1,1.5,0.552,62912.2,4.0,27.7
2026-05-06,FLT0166,Model X,Plaid,Midwest,Dealer Demo,Fleet,0,2.91,0.822,0.0,3.6,43.9
2026-05-06,FLT0405,Model Y,Plaid,Southeast,Event Demo,Dealer,0,2.85,0.668,0.0,4.0,33.7
2026-05-06,FLT0055,Model 3,Standard Range,Midwest,Test Drive,Individual,0,1.22,0.921,0.0,4.9,16.6
2026-05-06,FLT0428,Model S,Standard Range,West Coast,Dealer Demo,Corporate,0,1.04,0.899,0.0,3.7,38.8
2026-05-06,FLT0141,Cybertruck,Long Range,Midwest,Corporate Demo,Fleet,1,1.7,0.74,57407.01,4.1,26.5
2026-05-06,FLT0048,Model 3,Standard Range,West Coast,VIP Demo,Government,0,0.98,0.805,0.0,4.3,34.8
2026-05-06,FLT0397,Model Y,Plaid,West Coast,Dealer Demo,Government,0,0.55,0.563,0.0,4.5,5.4
2026-05-06,FLT0360,Model 3,Standard Range,Southeast,Dealer Demo,Corporate,0,2.89,0.84,0.0,4.2,19.0
2026-05-06,FLT0343,Cybertruck,Plaid,Midwest,VIP Demo,Corporate,0,2.85,0.76,0.0,4.0,38.7
2026-05-06,FLT0469,Model X,Plaid,East Coast,Corporate Demo,Dealer,0,1.93,0.926,0.0,4.6,42.8
2026-05-06,FLT0167,Model S,Long Range,West Coast,VIP Demo,Corporate,1,2.85,0.581,75976.73,4.9,48.2
2026-05-06,FLT0340,Model Y,Performance,West Coast,Test Drive,Individual,0,2.9,0.638,0.0,4.9,26.8
2026-05-06,FLT0114,Model X,Long Range,Southeast,Test Drive,Dealer,0,0.64,0.691,0.0,4.5,28.0
2026-05-06,FLT0464,Model 3,Performance,East Coast,Dealer Demo,Individual,0,0.93,0.852,0.0,4.4,47.8
2026-05-06,FLT0091,Model Y,Plaid,East Coast,VIP Demo,Fleet,0,2.4,0.601,0.0,4.7,28.1
2026-05-06,FLT0258,Model X,Performance,Midwest,Event Demo,Dealer,0,0.99,0.563,0.0,5.0,36.2
2026-05-06,FLT0172,Cybertruck,Standard Range,Southeast,Test Drive,Corporate,0,2.02,0.713,0.0,4.5,19.3
2026-05-06,FLT0214,Model X,Performance,Midwest,Event Demo,Dealer,0,2.15,0.893,0.0,4.0,31.9
2026-05-06,FLT0182,Model Y,Long Range,East Coast,VIP Demo,Individual,1,1.77,0.858,46965.75,4.2,23.2
2026-05-06,FLT0276,Model S,Standard Range,East Coast,Dealer Demo,Government,0,2.27,0.801,0.0,3.6,9.0
2026-05-06,FLT0451,Model Y,Standard Range,West Coast,Dealer Demo,Dealer,1,2.35,0.578,46307.19,3.9,23.1
2026-05-06,FLT0345,Model Y,Plaid,Southwest,VIP Demo,Corporate,0,1.82,0.67,0.0,4.9,33.2
2026-05-06,FLT0318,Cybertruck,Performance,Southwest,Test Drive,Fleet,0,2.48,0.822,0.0,4.6,33.9
2026-05-06,FLT0351,Model Y,Long Range,West Coast,Event Demo,Dealer,0,0.82,0.866,0.0,3.6,14.9
2026-05-06,FLT0113,Cybertruck,Long Range,East Coast,Event Demo,Fleet,0,2.17,0.749,0.0,4.5,27.0
2026-05-06,FLT0403,Cybertruck,Plaid,West Coast,VIP Demo,Dealer,0,2.67,0.669,0.0,3.5,32.4
2026-05-06,FLT0367,Cybertruck,Long Range,Southwest,VIP Demo,Government,0,1.49,0.61,0.0,4.0,30.6
2026-05-06,FLT0375,Model X,Performance,East Coast,Corporate Demo,Individual,0,1.24,0.808,0.0,4.6,40.0
2026-05-06,FLT0274,Model 3,Performance,Southeast,Event Demo,Dealer,0,2.85,0.563,0.0,4.9,42.0
2026-05-06,FLT0266,Model 3,Performance,Midwest,Test Drive,Corporate,0,0.51,0.857,0.0,4.3,35.4
2026-05-06,FLT0430,Model Y,Plaid,Southwest,Corporate Demo,Dealer,0,0.7,0.667,0.0,4.9,34.3
2026-05-06,FLT0436,Model X,Standard Range,Southeast,Dealer Demo,Dealer,1,0.63,0.589,77643.87,4.2,15.6
2026-05-06,FLT0357,Cybertruck,Standard Range,Southwest,Event Demo,Government,0,2.16,0.836,0.0,4.3,7.6
2026-05-06,FLT0084,Model S,Long Range,Southwest,Dealer Demo,Government,0,2.97,0.625,0.0,3.7,37.9
2026-05-06,FLT0435,Model 3,Long Range,Southwest,Corporate Demo,Government,0,1.56,0.828,0.0,4.6,16.2
2026-05-06,FLT0012,Cybertruck,Standard Range,Midwest,Dealer Demo,Government,0,2.45,0.626,0.0,4.4,10.0
2026-05-06,FLT0435,Model 3,Long Range,Southwest,Dealer Demo,Government,1,2.28,0.703,41890.21,4.5,50.0
2026-05-06,FLT0157,Model Y,Performance,West Coast,Test Drive,Fleet,1,1.58,0.932,49292.6,4.8,41.2
2026-05-06,FLT0269,Model Y,Long Range,Southeast,Test Drive,Corporate,0,1.0,0.817,0.0,3.6,36.5
2026-05-06,FLT0170,Model Y,Plaid,East Coast,Event Demo,Fleet,0,2.13,0.89,0.0,4.7,23.1
2026-05-06,FLT0133,Model S,Performance,Southwest,Test Drive,Government,0,1.79,0.59,0.0,4.9,15.7
2026-05-06,FLT0278,Model 3,Plaid,Southwest,Corporate Demo,Government,0,1.31,0.689,0.0,4.6,24.1
2026-05-06,FLT0051,Model Y,Long Range,Southeast,VIP Demo,Fleet,0,1.51,0.861,0.0,4.7,29.7
2026-05-06,FLT0163,Model X,Standard Range,Midwest,Test Drive,Government,1,1.33,0.69,81016.99,4.8,25.3
2026-05-06,FLT0195,Model X,Plaid,Southwest,Corporate Demo,Fleet,0,2.06,0.865,0.0,3.7,41.3
2026-05-06,FLT0166,Model X,Plaid,Midwest,VIP Demo,Dealer,0,0.83,0.896,0.0,4.2,27.8
2026-05-06,FLT0408,Model X,Standard Range,Southeast,Event Demo,Dealer,0,0.53,0.608,0.0,4.1,7.7
2026-05-06,FLT0189,Model X,Performance,East Coast,VIP Demo,Corporate,0,0.5,0.922,0.0,4.9,48.8
2026-05-06,FLT0070,Model Y,Standard Range,Southeast,Dealer Demo,Individual,1,2.32,0.81,45204.51,4.6,14.0
2026-05-06,FLT0257,Model 3,Plaid,Southwest,VIP Demo,Individual,0,2.22,0.802,0.0,4.6,46.8
2026-05-06,FLT0253,Model 3,Plaid,Southeast,VIP Demo,Dealer,1,1.74,0.606,41745.35,5.0,13.8
2026-05-06,FLT0296,Cybertruck,Performance,West Coast,Dealer Demo,Government,0,0.58,0.832,0.0,4.2,38.5
2026-05-06,FLT0017,Model S,Long Range,Southwest,VIP Demo,Fleet,1,2.66,0.685,74590.07,3.6,29.3
2026-05-06,FLT0218,Model S,Performance,Southwest,Test Drive,Corporate,0,2.01,0.84,0.0,4.5,40.4
2026-05-06,FLT0125,Model 3,Plaid,East Coast,Dealer Demo,Dealer,0,1.46,0.914,0.0,4.9,35.9
2026-05-06,FLT0204,Model Y,Performance,East Coast,Event Demo,Individual,0,0.6,0.563,0.0,3.8,8.9
2026-05-06,FLT0161,Model S,Plaid,Southwest,VIP Demo,Dealer,0,1.56,0.843,0.0,3.7,33.2
2026-05-06,FLT0160,Cybertruck,Standard Range,Southeast,Dealer Demo,Fleet,0,2.85,0.669,0.0,3.6,14.9
2026-05-06,FLT0339,Model Y,Long Range,Midwest,Event Demo,Corporate,0,1.76,0.688,0.0,4.8,36.0
2026-05-06,FLT0148,Model S,Long Range,Midwest,Dealer Demo,Individual,0,0.86,0.94,0.0,4.7,40.3
2026-05-06,FLT0467,Model X,Performance,Midwest,Event Demo,Individual,0,2.8,0.742,0.0,4.0,43.1
2026-05-06,FLT0387,Model Y,Performance,Southeast,Test Drive,Government,0,1.97,0.744,0.0,4.6,18.3
2026-05-06,FLT0268,Model S,Performance,Midwest,Event Demo,Fleet,0,2.14,0.586,0.0,4.6,47.7
2026-05-06,FLT0493,Model X,Plaid,East Coast,Dealer Demo,Corporate,0,2.85,0.898,0.0,4.8,37.2
2026-05-06,FLT0255,Model S,Plaid,Southwest,Test Drive,Fleet,0,1.89,0.647,0.0,3.7,10.1
2026-05-06,FLT0287,Model 3,Plaid,Southwest,VIP Demo,Corporate,1,2.4,0.608,39128.49,4.6,35.9
2026-05-06,FLT0244,Model 3,Performance,Southeast,VIP Demo,Dealer,1,0.81,0.913,38369.15,3.6,30.1
2026-05-06,FLT0388,Model X,Performance,Midwest,Dealer Demo,Dealer,0,1.37,0.714,0.0,3.6,33.2
2026-05-06,FLT0007,Cybertruck,Performance,West Coast,VIP Demo,Corporate,0,2.83,0.92,0.0,4.5,15.3
2026-05-06,FLT0092,Model S,Performance,West Coast,Event Demo,Individual,0,2.59,0.805,0.0,4.5,16.0
2026-05-06,FLT0470,Cybertruck,Long Range,Southwest,Corporate Demo,Government,0,0.71,0.811,0.0,4.7,45.0
2026-05-06,FLT0263,Cybertruck,Plaid,Southwest,VIP Demo,Dealer,0,2.68,0.945,0.0,4.9,5.8
2026-05-06,FLT0002,Model Y,Long Range,West Coast,Event Demo,Individual,0,2.64,0.557,0.0,4.9,28.6
2026-05-06,FLT0398,Model Y,Standard Range,Southwest,VIP Demo,Individual,0,1.56,0.759,0.0,3.9,33.7
2026-05-06,FLT0336,Model 3,Long Range,Southwest,Dealer Demo,Individual,0,1.35,0.651,0.0,3.8,16.6
2026-05-06,FLT0108,Model S,Standard Range,Midwest,VIP Demo,Fleet,0,0.89,0.554,0.0,4.5,14.2
2026-05-06,FLT0279,Model 3,Long Range,West Coast,Test Drive,Individual,0,2.88,0.77,0.0,4.7,7.4
2026-05-06,FLT0250,Model S,Performance,Southwest,Dealer Demo,Fleet,0,1.76,0.643,0.0,3.5,24.3
2026-05-06,FLT0036,Cybertruck,Long Range,East Coast,Corporate Demo,Corporate,1,1.02,0.594,61241.4,3.8,29.1
2026-05-06,FLT0113,Cybertruck,Long Range,East Coast,Test Drive,Individual,1,2.58,0.601,61904.63,4.2,18.6
2026-05-06,FLT0049,Model 3,Standard Range,Southwest,Dealer Demo,Individual,1,2.7,0.668,41878.47,4.4,16.7
2026-05-06,FLT0142,Model S,Plaid,Midwest,Test Drive,Individual,1,1.92,0.721,71675.86,4.4,23.1
2026-05-06,FLT0424,Model X,Plaid,Southwest,Corporate Demo,Government,0,1.11,0.668,0.0,3.8,37.1
2026-05-06,FLT0157,Model Y,Performance,West Coast,VIP Demo,Fleet,0,1.39,0.742,0.0,4.9,13.3
2026-05-06,FLT0041,Model 3,Long Range,East Coast,Event Demo,Dealer,0,1.5,0.781,0.0,3.9,40.7
2026-05-06,FLT0200,Model X,Plaid,Southwest,VIP Demo,Fleet,0,1.38,0.555,0.0,4.9,39.0
2026-05-06,FLT0319,Cybertruck,Long Range,East Coast,Event Demo,Individual,0,1.82,0.559,0.0,4.9,12.3
2026-05-06,FLT0209,Model X,Performance,Southeast,Event Demo,Dealer,0,2.98,0.647,0.0,3.6,34.6
2026-05-06,FLT0132,Model X,Standard Range,Southwest,Dealer Demo,Fleet,0,2.09,0.93,0.0,5.0,15.8
2026-05-06,FLT0103,Cybertruck,Performance,West Coast,VIP Demo,Government,1,0.62,0.699,61888.04,3.6,41.2
2026-05-06,FLT0308,Model 3,Standard Range,Southeast,VIP Demo,Government,0,1.81,0.622,0.0,3.5,45.5
2026-05-06,FLT0235,Cybertruck,Plaid,Midwest,Test Drive,Dealer,0,0.56,0.807,0.0,4.6,36.7
2026-05-06,FLT0214,Model X,Performance,Midwest,Test Drive,Dealer,1,1.41,0.861,77714.84,4.7,29.6
2026-05-06,FLT0494,Model Y,Performance,Southeast,VIP Demo,Corporate,0,2.47,0.587,0.0,4.2,33.1
2026-05-06,FLT0160,Cybertruck,Standard Range,Southeast,Event Demo,Corporate,0,1.47,0.578,0.0,4.3,36.6
2026-05-06,FLT0084,Model S,Long Range,Southwest,Event Demo,Dealer,0,1.85,0.557,0.0,3.8,8.1
2026-05-06,FLT0163,Model X,Standard Range,Midwest,Corporate Demo,Individual,1,2.32,0.868,83966.85,3.9,46.4
2026-05-06,FLT0452,Model X,Plaid,Southeast,Corporate Demo,Fleet,0,2.91,0.813,0.0,4.1,20.2
2026-05-06,FLT0082,Model S,Standard Range,West Coast,Dealer Demo,Individual,0,2.13,0.643,0.0,3.8,13.4
2026-05-06,FLT0458,Model Y,Performance,East Coast,Dealer Demo,Government,0,1.6,0.657,0.0,4.4,42.3
2026-05-06,FLT0229,Model X,Long Range,Midwest,Event Demo,Individual,0,2.89,0.827,0.0,4.7,6.0
2026-05-06,FLT0127,Model Y,Standard Range,Midwest,Dealer Demo,Dealer,0,2.82,0.626,0.0,4.3,14.8
2026-05-06,FLT0221,Model S,Plaid,Midwest,Event Demo,Fleet,0,2.21,0.874,0.0,4.7,36.8
2026-05-06,FLT0251,Model Y,Long Range,Southeast,Event Demo,Government,0,1.36,0.794,0.0,4.2,9.0
2026-05-06,FLT0059,Model 3,Plaid,Southeast,Dealer Demo,Corporate,0,0.74,0.616,0.0,3.8,6.1
2026-05-06,FLT0442,Model S,Performance,Midwest,VIP Demo,Government,1,2.55,0.894,76496.94,4.1,30.5
2026-05-06,FLT0496,Cybertruck,Performance,Southeast,Test Drive,Fleet,0,2.17,0.948,0.0,3.6,48.4
2026-05-06,FLT0299,Model X,Performance,Southeast,Corporate Demo,Fleet,1,1.36,0.637,81259.01,4.0,12.3
2026-05-06,FLT0278,Model 3,Plaid,Southwest,Test Drive,Fleet,0,0.57,0.83,0.0,3.8,6.2
2026-05-06,FLT0384,Model X,Performance,East Coast,Test Drive,Fleet,0,1.88,0.85,0.0,4.2,29.9
2026-05-06,FLT0016,Model 3,Plaid,Southwest,Event Demo,Corporate,0,2.9,0.699,0.0,4.5,32.3
2026-05-06,FLT0398,Model Y,Standard Range,Southwest,Event Demo,Government,0,2.31,0.572,0.0,4.9,47.2
2026-05-06,FLT0332,Model X,Performance,East Coast,Test Drive,Corporate,0,0.93,0.563,0.0,3.5,25.7
2026-05-06,FLT0146,Model 3,Plaid,East Coast,Event Demo,Dealer,0,1.37,0.737,0.0,4.5,30.9
2026-05-06,FLT0331,Model X,Plaid,Midwest,Test Drive,Individual,0,0.62,0.654,0.0,3.7,45.5
2026-05-06,FLT0028,Model X,Standard Range,West Coast,Dealer Demo,Dealer,1,1.27,0.929,81524.69,4.4,43.5
2026-05-06,FLT0288,Model 3,Plaid,West Coast,VIP Demo,Government,1,2.99,0.843,39733.62,4.9,25.9
2026-05-06,FLT0115,Model X,Standard Range,Southwest,VIP Demo,Dealer,1,1.45,0.698,77396.01,4.2,21.8
2026-05-06,FLT0474,Model Y,Long Range,West Coast,Corporate Demo,Corporate,1,2.26,0.889,45935.24,4.3,40.0
2026-05-06,FLT0348,Model X,Performance,Southwest,Test Drive,Individual,1,1.77,0.752,77643.06,3.9,35.5
2026-05-06,FLT0074,Model S,Long Range,Southwest,Corporate Demo,Corporate,0,2.84,0.892,0.0,3.7,24.7
2026-05-06,FLT0352,Model S,Long Range,East Coast,VIP Demo,Corporate,0,1.05,0.743,0.0,3.5,9.5
2026-05-06,FLT0052,Model Y,Plaid,Midwest,Test Drive,Individual,0,1.78,0.784,0.0,3.7,47.3
2026-05-06,FLT0462,Cybertruck,Long Range,East Coast,VIP Demo,Government,0,0.73,0.771,0.0,4.7,33.7
2026-05-06,FLT0356,Model X,Plaid,Southwest,Test Drive,Fleet,0,2.26,0.871,0.0,4.3,8.5
2026-05-06,FLT0201,Model Y,Performance,Southwest,Dealer Demo,Corporate,1,2.13,0.875,45802.96,4.3,9.9
2026-05-06,FLT0137,Model X,Plaid,West Coast,Test Drive,Dealer,0,1.46,0.818,0.0,4.5,32.3
2026-05-06,FLT0434,Cybertruck,Plaid,West Coast,VIP Demo,Individual,0,2.22,0.944,0.0,4.6,28.2
2026-05-06,FLT0481,Model 3,Standard Range,Southwest,VIP Demo,Fleet,0,0.63,0.866,0.0,4.0,7.5
2026-05-06,FLT0020,Model X,Performance,Southeast,Corporate Demo,Government,0,1.22,0.73,0.0,4.3,28.9
2026-05-06,FLT0005,Cybertruck,Standard Range,Southeast,Corporate Demo,Fleet,1,0.93,0.566,58409.05,4.1,20.4
2026-05-06,FLT0062,Model Y,Plaid,West Coast,Event Demo,Corporate,0,2.22,0.786,0.0,3.9,39.9
2026-05-06,FLT0311,Model 3,Performance,Midwest,Dealer Demo,Fleet,0,0.94,0.784,0.0,4.2,42.8
2026-05-06,FLT0364,Model 3,Plaid,West Coast,Corporate Demo,Individual,1,0.92,0.726,40785.12,4.1,20.3
2026-05-06,FLT0279,Model 3,Long Range,West Coast,Corporate Demo,Individual,0,1.55,0.701,0.0,4.7,38.1
2026-05-06,FLT0225,Cybertruck,Standard Range,Southeast,Dealer Demo,Fleet,1,1.83,0.604,59613.4,3.9,18.3
2026-05-06,FLT0069,Model Y,Standard Range,Southeast,VIP Demo,Government,1,0.68,0.813,46645.94,3.6,28.0
2026-05-06,FLT0420,Cybertruck,Plaid,Southeast,Dealer Demo,Dealer,0,2.47,0.845,0.0,4.9,43.3
2026-05-06,FLT0385,Cybertruck,Performance,Midwest,Corporate Demo,Individual,0,1.75,0.89,0.0,3.8,31.5
2026-05-06,FLT0197,Model Y,Long Range,Southwest,VIP Demo,Corporate,0,1.59,0.912,0.0,4.6,23.3
2026-05-06,FLT0325,Model Y,Plaid,West Coast,VIP Demo,Corporate,0,2.23,0.86,0.0,4.2,46.7
2026-05-06,FLT0439,Model X,Performance,Southwest,VIP Demo,Government,1,1.91,0.687,76828.32,3.6,46.4
2026-05-06,FLT0055,Model 3,Standard Range,Midwest,Test Drive,Dealer,0,2.72,0.613,0.0,4.8,9.3
2026-05-06,FLT0214,Model X,Performance,Midwest,Corporate Demo,Dealer,0,2.66,0.714,0.0,3.8,39.7
2026-05-06,FLT0043,Cybertruck,Plaid,East Coast,Corporate Demo,Dealer,0,0.66,0.925,0.0,3.9,11.5
2026-05-06,FLT0488,Cybertruck,Performance,Southeast,Test Drive,Corporate,0,1.62,0.633,0.0,4.7,7.5
2026-05-06,FLT0223,Model S,Plaid,Midwest,Test Drive,Individual,0,2.85,0.763,0.0,3.7,41.8
2026-05-06,FLT0419,Model Y,Standard Range,Southwest,Corporate Demo,Fleet,0,2.34,0.633,0.0,4.9,18.4
2026-05-06,FLT0372,Model S,Standard Range,Southeast,Event Demo,Government,0,1.48,0.816,0.0,4.0,7.2
2026-05-06,FLT0417,Model Y,Long Range,West Coast,Test Drive,Fleet,0,2.54,0.936,0.0,3.6,41.7
2026-05-06,FLT0461,Cybertruck,Standard Range,Southeast,Dealer Demo,Corporate,0,2.63,0.738,0.0,3.8,23.9
2026-05-06,FLT0053,Model 3,Standard Range,Midwest,Dealer Demo,Dealer,1,2.8,0.829,38155.66,3.5,49.2
2026-05-07,FLT0439,Model X,Performance,Southwest,Event Demo,Dealer,1,1.11,0.818,81875.94,4.7,24.6
2026-05-07,FLT0447,Model S,Performance,East Coast,Corporate Demo,Individual,0,1.4,0.627,0.0,4.0,40.9
2026-05-07,FLT0288,Model 3,Plaid,West Coast,Test Drive,Dealer,0,1.02,0.654,0.0,3.6,6.2
2026-05-07,FLT0322,Model X,Standard Range,Southeast,Corporate Demo,Individual,1,2.97,0.762,81699.88,4.4,47.1
2026-05-07,FLT0280,Model S,Plaid,West Coast,VIP Demo,Fleet,1,1.25,0.789,74424.0,3.6,22.2
2026-05-07,FLT0488,Cybertruck,Performance,Southeast,Event Demo,Individual,1,0.5,0.707,60812.58,4.5,12.9
2026-05-07,FLT0269,Model Y,Long Range,Southeast,Event Demo,Fleet,0,1.66,0.732,0.0,4.6,39.7
2026-05-07,FLT0274,Model 3,Performance,Southeast,VIP Demo,Individual,0,1.35,0.554,0.0,4.4,35.7
2026-05-07,FLT0225,Cybertruck,Standard Range,Southeast,Test Drive,Corporate,1,2.81,0.671,58951.69,3.9,11.6
2026-05-07,FLT0129,Model X,Plaid,East Coast,Event Demo,Government,0,2.18,0.807,0.0,4.0,18.4
2026-05-07,FLT0065,Model X,Long Range,East Coast,VIP Demo,Dealer,0,2.63,0.864,0.0,3.8,14.4
2026-05-07,FLT0115,Model X,Standard Range,Southwest,Event Demo,Dealer,0,0.56,0.63,0.0,4.4,36.3
2026-05-07,FLT0488,Cybertruck,Performance,Southeast,Test Drive,Dealer,0,1.93,0.556,0.0,3.7,18.6
2026-05-07,FLT0479,Model 3,Standard Range,Midwest,Corporate Demo,Fleet,0,0.66,0.788,0.0,3.9,19.4
2026-05-07,FLT0204,Model Y,Performance,East Coast,Dealer Demo,Corporate,0,2.73,0.874,0.0,4.9,17.7
2026-05-07,FLT0232,Model S,Performance,West Coast,Dealer Demo,Individual,0,2.29,0.913,0.0,4.2,18.2
2026-05-07,FLT0237,Model Y,Plaid,West Coast,Test Drive,Dealer,0,2.33,0.857,0.0,4.6,37.9
2026-05-07,FLT0010,Model X,Standard Range,Southwest,Corporate Demo,Corporate,0,1.95,0.876,0.0,3.9,10.4
2026-05-07,FLT0223,Model S,Plaid,Midwest,Event Demo,Individual,0,1.82,0.703,0.0,4.8,11.3
2026-05-07,FLT0263,Cybertruck,Plaid,Southwest,Test Drive,Government,0,2.14,0.746,0.0,4.5,47.8
2026-05-07,FLT0193,Model 3,Long Range,West Coast,Dealer Demo,Government,0,0.95,0.937,0.0,4.1,29.4
2026-05-07,FLT0080,Cybertruck,Performance,Southeast,Corporate Demo,Government,0,2.05,0.824,0.0,4.2,6.2
2026-05-07,FLT0465,Cybertruck,Standard Range,Midwest,Test Drive,Dealer,0,2.99,0.737,0.0,3.9,25.8
2026-05-07,FLT0137,Model X,Plaid,West Coast,VIP Demo,Individual,0,0.81,0.736,0.0,4.9,12.2
2026-05-07,FLT0266,Model 3,Performance,Midwest,Corporate Demo,Fleet,1,2.97,0.659,41096.54,4.0,49.4
2026-05-07,FLT0038,Model X,Standard Range,West Coast,Event Demo,Corporate,0,2.53,0.697,0.0,4.0,12.9
